date,VesselClass,VesselCount,Dispersion
30/10/2023,Capesize,748,6540.141552
30/10/2023,VLOC,124,7161.846358
31/10/2023,Capesize,738,6604.701286
31/10/2023,VLOC,123,7148.783777
01/11/2023,Capesize,726,6574.720956
01/11/2023,VLOC,123,7035.709091
02/11/2023,Capesize,744,6519.900097
02/11/2023,VLOC,123,7046.432325
03/11/2023,Capesize,745,6544.222318
03/11/2023,VLOC,120,7045.367952
04/11/2023,Capesize,749,6522.059662
04/11/2023,VLOC,122,7090.082667
05/11/2023,Capesize,753,6553.922158
05/11/2023,VLOC,119,7078.658514
06/11/2023,Capesize,738,6634.671131
06/11/2023,VLOC,119,6955.50842
07/11/2023,Capesize,743,6599.722034
07/11/2023,VLOC,120,6909.213891
08/11/2023,Capesize,747,6597.496577
08/11/2023,VLOC,123,6972.837813
09/11/2023,Capesize,747,6684.057753
09/11/2023,VLOC,125,6914.873247
10/11/2023,Capesize,747,6745.510125
10/11/2023,VLOC,127,6844.914934
11/11/2023,Capesize,758,6744.905576
11/11/2023,VLOC,129,6880.119389
12/11/2023,Capesize,759,6739.248569
12/11/2023,VLOC,127,6815.783966
13/11/2023,Capesize,758,6776.99819
13/11/2023,VLOC,124,6787.495175
14/11/2023,Capesize,764,6748.540486
14/11/2023,VLOC,124,6801.268501
15/11/2023,Capesize,768,6808.888286
15/11/2023,VLOC,126,6761.814164
16/11/2023,Capesize,757,6811.002414
16/11/2023,VLOC,124,6702.348629
17/11/2023,Capesize,757,6837.52715
17/11/2023,VLOC,121,6677.657627
18/11/2023,Capesize,750,6846.866388
18/11/2023,VLOC,122,6557.768928
19/11/2023,Capesize,747,6862.430388
19/11/2023,VLOC,123,6576.374683
20/11/2023,Capesize,738,6833.073171
20/11/2023,VLOC,119,6401.307881
21/11/2023,Capesize,742,6871.349572
21/11/2023,VLOC,123,6469.249226
22/11/2023,Capesize,746,6864.21737
22/11/2023,VLOC,120,6350.312502
23/11/2023,Capesize,745,6835.4628
23/11/2023,VLOC,116,6400.653594
24/11/2023,Capesize,759,6810.244513
24/11/2023,VLOC,117,6417.560032
25/11/2023,Capesize,757,6846.111154
25/11/2023,VLOC,116,6463.819388
26/11/2023,Capesize,753,6873.052633
26/11/2023,VLOC,112,6401.340143
27/11/2023,Capesize,767,6755.267372
27/11/2023,VLOC,113,6471.551019
28/11/2023,Capesize,755,6770.948291
28/11/2023,VLOC,118,6554.94836
29/11/2023,Capesize,755,6703.512341
29/11/2023,VLOC,116,6520.222184
30/11/2023,Capesize,768,6745.215844
30/11/2023,VLOC,119,6584.326306
01/12/2023,Capesize,762,6725.013929
01/12/2023,VLOC,122,6556.756675
02/12/2023,Capesize,763,6718.531803
02/12/2023,VLOC,121,6551.831644
03/12/2023,Capesize,765,6696.009851
03/12/2023,VLOC,125,6671.66844
04/12/2023,Capesize,754,6627.003933
04/12/2023,VLOC,121,6529.781154
05/12/2023,Capesize,748,6667.560543
05/12/2023,VLOC,124,6469.954305
06/12/2023,Capesize,760,6640.41444
06/12/2023,VLOC,129,6505.179198
07/12/2023,Capesize,765,6614.730361
07/12/2023,VLOC,131,6407.071063
08/12/2023,Capesize,764,6619.463632
08/12/2023,VLOC,130,6409.771847
09/12/2023,Capesize,753,6637.999885
09/12/2023,VLOC,129,6366.366248
10/12/2023,Capesize,742,6713.565037
10/12/2023,VLOC,127,6299.824529
11/12/2023,Capesize,734,6663.333094
11/12/2023,VLOC,127,6225.996764
12/12/2023,Capesize,735,6652.345256
12/12/2023,VLOC,126,6105.970477
13/12/2023,Capesize,738,6663.602102
13/12/2023,VLOC,127,6071.603295
14/12/2023,Capesize,726,6695.928073
14/12/2023,VLOC,122,5919.244103
15/12/2023,Capesize,712,6672.294868
15/12/2023,VLOC,126,5970.562755
16/12/2023,Capesize,705,6710.397871
16/12/2023,VLOC,123,5783.514674
17/12/2023,Capesize,694,6701.302401
17/12/2023,VLOC,124,5839.656119
18/12/2023,Capesize,691,6704.550096
18/12/2023,VLOC,119,5780.199024
19/12/2023,Capesize,685,6762.82074
19/12/2023,VLOC,117,5786.751316
20/12/2023,Capesize,684,6781.897566
20/12/2023,VLOC,118,5798.595641
21/12/2023,Capesize,681,6687.945096
21/12/2023,VLOC,118,5769.844073
22/12/2023,Capesize,673,6695.546072
22/12/2023,VLOC,120,5829.871627
23/12/2023,Capesize,669,6665.929836
23/12/2023,VLOC,116,5753.930719
24/12/2023,Capesize,672,6701.382557
24/12/2023,VLOC,113,5737.486891
25/12/2023,Capesize,668,6648.738914
25/12/2023,VLOC,117,5809.484658
26/12/2023,Capesize,665,6624.408564
26/12/2023,VLOC,118,5821.577053
27/12/2023,Capesize,665,6665.876987
27/12/2023,VLOC,115,5793.181022
28/12/2023,Capesize,667,6557.910824
28/12/2023,VLOC,116,5827.756747
29/12/2023,Capesize,659,6470.095542
29/12/2023,VLOC,113,5863.694755
30/12/2023,Capesize,653,6416.98536
30/12/2023,VLOC,116,5981.112895
31/12/2023,Capesize,652,6330.168815
31/12/2023,VLOC,114,5963.012915
01/01/2024,Capesize,636,6319.802256
01/01/2024,VLOC,122,6153.915957
02/01/2024,Capesize,640,6299.821496
02/01/2024,VLOC,125,6192.75033
03/01/2024,Capesize,652,6263.350573
03/01/2024,VLOC,126,6263.806908
04/01/2024,Capesize,649,6253.567081
04/01/2024,VLOC,128,6324.31686
05/01/2024,Capesize,667,6221.593012
05/01/2024,VLOC,129,6357.985654
06/01/2024,Capesize,667,6212.598629
06/01/2024,VLOC,127,6361.287104
07/01/2024,Capesize,674,6160.239725
07/01/2024,VLOC,131,6431.758876
08/01/2024,Capesize,688,6095.66994
08/01/2024,VLOC,132,6499.848414
09/01/2024,Capesize,687,6030.069019
09/01/2024,VLOC,133,6570.707481
10/01/2024,Capesize,693,5911.158568
10/01/2024,VLOC,131,6480.07604
11/01/2024,Capesize,704,5792.912038
11/01/2024,VLOC,129,6540.055022
12/01/2024,Capesize,705,5758.566733
12/01/2024,VLOC,128,6506.576519
13/01/2024,Capesize,700,5738.384469
13/01/2024,VLOC,126,6564.699158
14/01/2024,Capesize,704,5752.586112
14/01/2024,VLOC,127,6706.525555
15/01/2024,Capesize,714,5614.968044
15/01/2024,VLOC,130,6636.372959
16/01/2024,Capesize,723,5691.970824
16/01/2024,VLOC,127,6679.775432
17/01/2024,Capesize,716,5725.648628
17/01/2024,VLOC,132,6675.108363
18/01/2024,Capesize,716,5699.542319
18/01/2024,VLOC,133,6666.05816
19/01/2024,Capesize,720,5751.632671
19/01/2024,VLOC,132,6640.616316
20/01/2024,Capesize,723,5771.743877
20/01/2024,VLOC,134,6600.129238
21/01/2024,Capesize,729,5747.653272
21/01/2024,VLOC,132,6573.476014
22/01/2024,Capesize,733,5774.836325
22/01/2024,VLOC,129,6484.315701
23/01/2024,Capesize,725,5836.341708
23/01/2024,VLOC,131,6488.46279
24/01/2024,Capesize,737,5850.983967
24/01/2024,VLOC,129,6404.437136
25/01/2024,Capesize,737,5916.312816
25/01/2024,VLOC,126,6350.926902
26/01/2024,Capesize,749,5973.155452
26/01/2024,VLOC,122,6228.228375
27/01/2024,Capesize,750,5998.490782
27/01/2024,VLOC,124,6221.276302
28/01/2024,Capesize,746,5957.328837
28/01/2024,VLOC,123,6213.637528
29/01/2024,Capesize,749,6020.167252
29/01/2024,VLOC,121,6190.54454
30/01/2024,Capesize,760,5988.3214
30/01/2024,VLOC,122,6248.810194
31/01/2024,Capesize,756,6018.203533
31/01/2024,VLOC,119,6246.320975
01/02/2024,Capesize,750,6028.865478
01/02/2024,VLOC,118,6260.291473
02/02/2024,Capesize,758,6005.969211
02/02/2024,VLOC,120,6293.17486
03/02/2024,Capesize,762,6073.896233
03/02/2024,VLOC,119,6396.008529
04/02/2024,Capesize,764,6033.392831
04/02/2024,VLOC,120,6448.76622
05/02/2024,Capesize,768,6111.55461
05/02/2024,VLOC,124,6576.647052
06/02/2024,Capesize,759,6083.498639
06/02/2024,VLOC,125,6572.981739
07/02/2024,Capesize,774,6135.104496
07/02/2024,VLOC,124,6646.808836
08/02/2024,Capesize,772,6184.691864
08/02/2024,VLOC,124,6730.891832
09/02/2024,Capesize,777,6224.918253
09/02/2024,VLOC,124,6748.607425
10/02/2024,Capesize,780,6227.026481
10/02/2024,VLOC,123,6762.926546
11/02/2024,Capesize,784,6235.940935
11/02/2024,VLOC,122,6819.23336
12/02/2024,Capesize,784,6287.733577
12/02/2024,VLOC,126,6908.180531
13/02/2024,Capesize,795,6251.899886
13/02/2024,VLOC,122,6892.280841
14/02/2024,Capesize,792,6315.293562
14/02/2024,VLOC,123,6929.394285
15/02/2024,Capesize,803,6298.625442
15/02/2024,VLOC,126,6971.807465
16/02/2024,Capesize,794,6310.501621
16/02/2024,VLOC,124,6906.594903
17/02/2024,Capesize,803,6272.127799
17/02/2024,VLOC,121,6835.66701
18/02/2024,Capesize,802,6284.846743
18/02/2024,VLOC,123,6844.810465
19/02/2024,Capesize,800,6286.695479
19/02/2024,VLOC,124,6740.904172
20/02/2024,Capesize,794,6397.925437
20/02/2024,VLOC,122,6625.160105
21/02/2024,Capesize,788,6452.057639
21/02/2024,VLOC,119,6571.473699
22/02/2024,Capesize,786,6479.424268
22/02/2024,VLOC,119,6575.197667
23/02/2024,Capesize,790,6549.579779
23/02/2024,VLOC,115,6430.176654
24/02/2024,Capesize,805,6566.44379
24/02/2024,VLOC,117,6413.933027
25/02/2024,Capesize,796,6559.447836
25/02/2024,VLOC,116,6230.827134
26/02/2024,Capesize,801,6525.876325
26/02/2024,VLOC,117,6173.244239
27/02/2024,Capesize,808,6517.203852
27/02/2024,VLOC,119,6170.579129
28/02/2024,Capesize,803,6539.809464
28/02/2024,VLOC,116,6139.01778
29/02/2024,Capesize,796,6576.129782
29/02/2024,VLOC,121,6168.930904
01/03/2024,Capesize,792,6580.846807
01/03/2024,VLOC,123,6152.808414
02/03/2024,Capesize,789,6501.768227
02/03/2024,VLOC,121,6105.659727
03/03/2024,Capesize,776,6596.670419
03/03/2024,VLOC,125,6208.88651
04/03/2024,Capesize,774,6581.626001
04/03/2024,VLOC,128,6117.965707
05/03/2024,Capesize,775,6636.774761
05/03/2024,VLOC,126,6150.347359
06/03/2024,Capesize,776,6657.165798
06/03/2024,VLOC,132,6229.866345
07/03/2024,Capesize,766,6692.357248
07/03/2024,VLOC,130,6223.896964
08/03/2024,Capesize,768,6714.939322
08/03/2024,VLOC,133,6260.758816
09/03/2024,Capesize,767,6700.032355
09/03/2024,VLOC,134,6313.662911
10/03/2024,Capesize,773,6740.946292
10/03/2024,VLOC,135,6319.658966
11/03/2024,Capesize,766,6748.158898
11/03/2024,VLOC,136,6353.03622
12/03/2024,Capesize,759,6793.053043
12/03/2024,VLOC,135,6309.715061
13/03/2024,Capesize,766,6774.494795
13/03/2024,VLOC,137,6359.375987
14/03/2024,Capesize,765,6797.064211
14/03/2024,VLOC,139,6367.064733
15/03/2024,Capesize,768,6735.681197
15/03/2024,VLOC,136,6413.531936
16/03/2024,Capesize,777,6736.471303
16/03/2024,VLOC,140,6425.884158
17/03/2024,Capesize,771,6723.191524
17/03/2024,VLOC,136,6373.931185
18/03/2024,Capesize,775,6701.597742
18/03/2024,VLOC,137,6374.861899
19/03/2024,Capesize,776,6713.055063
19/03/2024,VLOC,140,6451.930381
20/03/2024,Capesize,785,6730.891901
20/03/2024,VLOC,140,6371.269885
21/03/2024,Capesize,779,6780.673055
21/03/2024,VLOC,141,6341.394413
22/03/2024,Capesize,771,6736.159266
22/03/2024,VLOC,140,6390.811053
23/03/2024,Capesize,762,6792.658001
23/03/2024,VLOC,139,6412.310128
24/03/2024,Capesize,754,6822.585488
24/03/2024,VLOC,135,6381.744432
25/03/2024,Capesize,753,6777.154718
25/03/2024,VLOC,138,6326.594215
26/03/2024,Capesize,744,6740.417469
26/03/2024,VLOC,137,6388.903813
27/03/2024,Capesize,738,6734.224298
27/03/2024,VLOC,139,6414.314436
28/03/2024,Capesize,746,6713.571418
28/03/2024,VLOC,137,6307.855857
29/03/2024,Capesize,739,6685.426614
29/03/2024,VLOC,135,6344.494198
30/03/2024,Capesize,733,6653.158154
30/03/2024,VLOC,137,6290.50946
31/03/2024,Capesize,727,6675.221274
31/03/2024,VLOC,136,6231.933808
01/04/2024,Capesize,737,6613.253061
01/04/2024,VLOC,135,6311.814231
02/04/2024,Capesize,738,6547.887076
02/04/2024,VLOC,132,6242.082919
03/04/2024,Capesize,739,6540.791934
03/04/2024,VLOC,135,6227.047397
04/04/2024,Capesize,740,6541.830741
04/04/2024,VLOC,138,6300.795859
05/04/2024,Capesize,746,6561.536594
05/04/2024,VLOC,133,6241.688054
06/04/2024,Capesize,748,6520.474948
06/04/2024,VLOC,134,6246.993992
07/04/2024,Capesize,747,6504.182514
07/04/2024,VLOC,136,6329.578821
08/04/2024,Capesize,752,6500.798585
08/04/2024,VLOC,141,6513.348976
09/04/2024,Capesize,761,6462.522777
09/04/2024,VLOC,143,6612.173421
10/04/2024,Capesize,755,6397.049131
10/04/2024,VLOC,142,6604.346632
11/04/2024,Capesize,760,6358.699933
11/04/2024,VLOC,145,6679.116175
12/04/2024,Capesize,766,6404.647122
12/04/2024,VLOC,149,6773.16011
13/04/2024,Capesize,759,6474.959841
13/04/2024,VLOC,152,6807.125761
14/04/2024,Capesize,765,6485.701026
14/04/2024,VLOC,150,6808.70656
15/04/2024,Capesize,755,6492.751322
15/04/2024,VLOC,154,6885.894
16/04/2024,Capesize,755,6495.655444
16/04/2024,VLOC,157,6919.478703
17/04/2024,Capesize,750,6569.503499
17/04/2024,VLOC,154,6851.794998
18/04/2024,Capesize,752,6576.823196
18/04/2024,VLOC,154,6842.8308
19/04/2024,Capesize,749,6567.69888
19/04/2024,VLOC,155,6861.006872
20/04/2024,Capesize,755,6590.838647
20/04/2024,VLOC,156,6853.278497
21/04/2024,Capesize,777,6619.210345
21/04/2024,VLOC,156,6852.073284
22/04/2024,Capesize,773,6638.01447
22/04/2024,VLOC,156,6879.540416
23/04/2024,Capesize,765,6729.946346
23/04/2024,VLOC,157,6870.442764
24/04/2024,Capesize,769,6623.504973
24/04/2024,VLOC,152,6822.794833
25/04/2024,Capesize,772,6624.886173
25/04/2024,VLOC,153,6882.606344
26/04/2024,Capesize,775,6573.376119
26/04/2024,VLOC,149,6864.708505
27/04/2024,Capesize,775,6585.349921
27/04/2024,VLOC,148,6845.472455
28/04/2024,Capesize,774,6575.981668
28/04/2024,VLOC,144,6838.40171
29/04/2024,Capesize,776,6530.881893
29/04/2024,VLOC,144,6810.70392
30/04/2024,Capesize,771,6524.46064
30/04/2024,VLOC,146,6838.645766
01/05/2024,Capesize,771,6460.700562
01/05/2024,VLOC,144,6847.818151
02/05/2024,Capesize,766,6502.831021
02/05/2024,VLOC,141,6760.501228
03/05/2024,Capesize,772,6512.89515
03/05/2024,VLOC,142,6769.642647
04/05/2024,Capesize,778,6451.001838
04/05/2024,VLOC,141,6768.094217
05/05/2024,Capesize,779,6443.054933
05/05/2024,VLOC,138,6795.421911
06/05/2024,Capesize,784,6456.624802
06/05/2024,VLOC,140,6804.128953
07/05/2024,Capesize,783,6457.525342
07/05/2024,VLOC,141,6869.96098
08/05/2024,Capesize,803,6433.886492
08/05/2024,VLOC,142,6889.11251
09/05/2024,Capesize,803,6440.078121
09/05/2024,VLOC,138,6847.775714
10/05/2024,Capesize,810,6445.670686
10/05/2024,VLOC,138,6843.84559
11/05/2024,Capesize,813,6425.761923
11/05/2024,VLOC,134,6823.0147
12/05/2024,Capesize,795,6376.031246
12/05/2024,VLOC,137,6926.640994
13/05/2024,Capesize,796,6367.373772
13/05/2024,VLOC,134,6927.396883
14/05/2024,Capesize,799,6400.604665
14/05/2024,VLOC,137,7024.398687
15/05/2024,Capesize,796,6375.663647
15/05/2024,VLOC,140,7152.991601
16/05/2024,Capesize,795,6362.978519
16/05/2024,VLOC,144,7267.039187
17/05/2024,Capesize,792,6331.495025
17/05/2024,VLOC,142,7270.406666
18/05/2024,Capesize,791,6313.538128
18/05/2024,VLOC,143,7303.380778
19/05/2024,Capesize,795,6301.598714
19/05/2024,VLOC,142,7317.257117
20/05/2024,Capesize,795,6373.018946
20/05/2024,VLOC,142,7353.954092
21/05/2024,Capesize,799,6405.448775
21/05/2024,VLOC,140,7346.398508
22/05/2024,Capesize,803,6396.584694
22/05/2024,VLOC,140,7376.131034
23/05/2024,Capesize,803,6363.77946
23/05/2024,VLOC,139,7350.703583
24/05/2024,Capesize,801,6380.007309
24/05/2024,VLOC,138,7389.521177
25/05/2024,Capesize,812,6419.853494
25/05/2024,VLOC,133,7313.830206
26/05/2024,Capesize,810,6400.055453
26/05/2024,VLOC,129,7263.14046
27/05/2024,Capesize,803,6438.387182
27/05/2024,VLOC,132,7355.463186
28/05/2024,Capesize,806,6418.903211
28/05/2024,VLOC,126,7353.766519
29/05/2024,Capesize,808,6376.358328
29/05/2024,VLOC,129,7360.793455
30/05/2024,Capesize,810,6406.537858
30/05/2024,VLOC,128,7285.878321
31/05/2024,Capesize,809,6359.259038
31/05/2024,VLOC,131,7202.735754
01/06/2024,Capesize,809,6348.068061
01/06/2024,VLOC,127,7043.435245
02/06/2024,Capesize,810,6412.694945
02/06/2024,VLOC,125,7030.441386
03/06/2024,Capesize,813,6435.514531
03/06/2024,VLOC,126,7001.10569
04/06/2024,Capesize,813,6427.669312
04/06/2024,VLOC,125,6923.730213
05/06/2024,Capesize,815,6444.849168
05/06/2024,VLOC,124,6822.205492
06/06/2024,Capesize,814,6484.892371
06/06/2024,VLOC,122,6748.102337
07/06/2024,Capesize,813,6490.622389
07/06/2024,VLOC,127,6780.984185
08/06/2024,Capesize,805,6479.974088
08/06/2024,VLOC,126,6825.631718
09/06/2024,Capesize,807,6518.873528
09/06/2024,VLOC,128,6798.360988
10/06/2024,Capesize,801,6543.946705
10/06/2024,VLOC,130,6804.403824
11/06/2024,Capesize,803,6531.981369
11/06/2024,VLOC,129,6778.462888
12/06/2024,Capesize,798,6527.25831
12/06/2024,VLOC,124,6742.944366
13/06/2024,Capesize,793,6516.333372
13/06/2024,VLOC,121,6764.013421
14/06/2024,Capesize,780,6554.317783
14/06/2024,VLOC,126,6772.665334
15/06/2024,Capesize,777,6618.166662
15/06/2024,VLOC,128,6703.081027
16/06/2024,Capesize,774,6624.574018
16/06/2024,VLOC,127,6593.571086
17/06/2024,Capesize,769,6647.492927
17/06/2024,VLOC,129,6606.363496
18/06/2024,Capesize,763,6617.417998
18/06/2024,VLOC,126,6528.317223
19/06/2024,Capesize,769,6606.811386
19/06/2024,VLOC,129,6522.359605
20/06/2024,Capesize,756,6640.358594
20/06/2024,VLOC,132,6512.951903
21/06/2024,Capesize,750,6608.84219
21/06/2024,VLOC,133,6534.676928
22/06/2024,Capesize,754,6611.344311
22/06/2024,VLOC,131,6491.484465
23/06/2024,Capesize,758,6643.958229
23/06/2024,VLOC,128,6559.978427
24/06/2024,Capesize,753,6630.087477
24/06/2024,VLOC,125,6497.668774
25/06/2024,Capesize,739,6546.957701
25/06/2024,VLOC,122,6500.709404
26/06/2024,Capesize,736,6544.796663
26/06/2024,VLOC,121,6424.984579
27/06/2024,Capesize,733,6534.167016
27/06/2024,VLOC,120,6405.819876
28/06/2024,Capesize,735,6497.927765
28/06/2024,VLOC,122,6526.825453
29/06/2024,Capesize,740,6461.420549
29/06/2024,VLOC,120,6513.287925
30/06/2024,Capesize,731,6418.580323
30/06/2024,VLOC,119,6482.246425
01/07/2024,Capesize,735,6337.220985
01/07/2024,VLOC,117,6425.012527
02/07/2024,Capesize,740,6310.804074
02/07/2024,VLOC,117,6486.529569
03/07/2024,Capesize,744,6311.158931
03/07/2024,VLOC,119,6554.031238
04/07/2024,Capesize,740,6320.948795
04/07/2024,VLOC,116,6416.16911
05/07/2024,Capesize,739,6310.152473
05/07/2024,VLOC,114,6305.526735
06/07/2024,Capesize,749,6282.428044
06/07/2024,VLOC,116,6242.712906
07/07/2024,Capesize,750,6256.40242
07/07/2024,VLOC,120,6281.506214
08/07/2024,Capesize,748,6267.375029
08/07/2024,VLOC,117,6171.56477
09/07/2024,Capesize,743,6276.324202
09/07/2024,VLOC,117,6180.605511
10/07/2024,Capesize,743,6244.384434
10/07/2024,VLOC,117,6148.017596
11/07/2024,Capesize,745,6245.734121
11/07/2024,VLOC,119,6187.872928
12/07/2024,Capesize,756,6207.224906
12/07/2024,VLOC,117,6123.012638
13/07/2024,Capesize,759,6124.537649
13/07/2024,VLOC,118,6293.789654
14/07/2024,Capesize,762,6098.798128
14/07/2024,VLOC,120,6354.145773
15/07/2024,Capesize,773,6108.37925
15/07/2024,VLOC,119,6372.282499
16/07/2024,Capesize,772,6157.878844
16/07/2024,VLOC,122,6404.21694
17/07/2024,Capesize,766,6169.789642
17/07/2024,VLOC,126,6372.565442
18/07/2024,Capesize,768,6206.974482
18/07/2024,VLOC,128,6389.317123
19/07/2024,Capesize,781,6220.917157
19/07/2024,VLOC,130,6373.589098
20/07/2024,Capesize,775,6192.553849
20/07/2024,VLOC,130,6236.855263
21/07/2024,Capesize,778,6162.349788
21/07/2024,VLOC,131,6257.191706
22/07/2024,Capesize,787,6158.151517
22/07/2024,VLOC,130,6271.563283
23/07/2024,Capesize,783,6156.703477
23/07/2024,VLOC,134,6215.820745
24/07/2024,Capesize,785,6176.102916
24/07/2024,VLOC,134,6229.808854
25/07/2024,Capesize,787,6186.676906
25/07/2024,VLOC,132,6309.713639
26/07/2024,Capesize,773,6261.552842
26/07/2024,VLOC,130,6206.383705
27/07/2024,Capesize,776,6256.597928
27/07/2024,VLOC,131,6238.183837
28/07/2024,Capesize,765,6237.487161
28/07/2024,VLOC,128,6228.497429
29/07/2024,Capesize,764,6238.881194
29/07/2024,VLOC,126,6161.105461
30/07/2024,Capesize,757,6218.478472
30/07/2024,VLOC,125,6147.731091
31/07/2024,Capesize,764,6229.465098
31/07/2024,VLOC,124,6169.594118
01/08/2024,Capesize,767,6180.329048
01/08/2024,VLOC,123,6122.192757
02/08/2024,Capesize,765,6256.74519
02/08/2024,VLOC,126,6212.373718
03/08/2024,Capesize,769,6306.098757
03/08/2024,VLOC,123,6192.554585
04/08/2024,Capesize,773,6354.303847
04/08/2024,VLOC,120,6144.405048
05/08/2024,Capesize,776,6371.642123
05/08/2024,VLOC,119,6088.640056
06/08/2024,Capesize,773,6365.739903
06/08/2024,VLOC,122,5941.391645
07/08/2024,Capesize,776,6401.896716
07/08/2024,VLOC,121,5937.684028
08/08/2024,Capesize,785,6385.984284
08/08/2024,VLOC,122,5893.806451
09/08/2024,Capesize,795,6390.3044
09/08/2024,VLOC,119,5844.333776
10/08/2024,Capesize,789,6429.385391
10/08/2024,VLOC,120,5836.310656
11/08/2024,Capesize,800,6481.819662
11/08/2024,VLOC,123,5769.040629
12/08/2024,Capesize,799,6434.102785
12/08/2024,VLOC,123,5766.913509
13/08/2024,Capesize,790,6551.356112
13/08/2024,VLOC,122,5731.388765
14/08/2024,Capesize,805,6530.992438
14/08/2024,VLOC,120,5718.149338
15/08/2024,Capesize,811,6500.593946
15/08/2024,VLOC,120,5637.441175
16/08/2024,Capesize,811,6504.047452
16/08/2024,VLOC,123,5719.426078
17/08/2024,Capesize,808,6512.847446
17/08/2024,VLOC,124,5790.734967
18/08/2024,Capesize,806,6565.929997
18/08/2024,VLOC,124,5645.440964
19/08/2024,Capesize,800,6574.015338
19/08/2024,VLOC,125,5658.896639
20/08/2024,Capesize,803,6614.534759
20/08/2024,VLOC,123,5681.048466
21/08/2024,Capesize,800,6627.13583
21/08/2024,VLOC,123,5795.147017
22/08/2024,Capesize,796,6598.058234
22/08/2024,VLOC,127,5779.931047
23/08/2024,Capesize,791,6590.894544
23/08/2024,VLOC,129,5792.649177
24/08/2024,Capesize,786,6648.073183
24/08/2024,VLOC,133,5822.264133
25/08/2024,Capesize,784,6625.170966
25/08/2024,VLOC,132,5795.289137
26/08/2024,Capesize,782,6638.068544
26/08/2024,VLOC,132,5815.20464
27/08/2024,Capesize,777,6561.154331
27/08/2024,VLOC,131,5772.012529
28/08/2024,Capesize,773,6516.443654
28/08/2024,VLOC,136,5761.494279
29/08/2024,Capesize,778,6490.484272
29/08/2024,VLOC,135,5692.97365
30/08/2024,Capesize,774,6399.59781
30/08/2024,VLOC,132,5632.446528
31/08/2024,Capesize,767,6388.591443
31/08/2024,VLOC,133,5752.178096
01/09/2024,Capesize,764,6312.822629
01/09/2024,VLOC,132,5787.037062
02/09/2024,Capesize,755,6347.247921
02/09/2024,VLOC,134,5858.48802
03/09/2024,Capesize,755,6331.350427
03/09/2024,VLOC,136,5823.433954
04/09/2024,Capesize,760,6336.684628
04/09/2024,VLOC,134,5833.793754
05/09/2024,Capesize,767,6379.395014
05/09/2024,VLOC,136,5772.934347
06/09/2024,Capesize,765,6412.591335
06/09/2024,VLOC,136,5901.128471
07/09/2024,Capesize,767,6404.891252
07/09/2024,VLOC,137,5999.613621
08/09/2024,Capesize,765,6445.699309
08/09/2024,VLOC,136,6063.73173
09/09/2024,Capesize,766,6483.595586
09/09/2024,VLOC,130,6068.822988
10/09/2024,Capesize,771,6474.710116
10/09/2024,VLOC,129,6126.839217
11/09/2024,Capesize,775,6528.671676
11/09/2024,VLOC,130,6225.573022
12/09/2024,Capesize,780,6528.29457
12/09/2024,VLOC,130,6298.798166
13/09/2024,Capesize,771,6579.885779
13/09/2024,VLOC,132,6343.844418
14/09/2024,Capesize,771,6564.503536
14/09/2024,VLOC,134,6420.182444
15/09/2024,Capesize,770,6515.810667
15/09/2024,VLOC,133,6553.30969
16/09/2024,Capesize,758,6589.588993
16/09/2024,VLOC,130,6540.019278
17/09/2024,Capesize,762,6569.255398
17/09/2024,VLOC,129,6585.698683
18/09/2024,Capesize,749,6579.993423
18/09/2024,VLOC,132,6657.289434
19/09/2024,Capesize,745,6564.738396
19/09/2024,VLOC,132,6667.377449
20/09/2024,Capesize,732,6637.701898
20/09/2024,VLOC,132,6716.121485
21/09/2024,Capesize,731,6616.502826
21/09/2024,VLOC,134,6725.492278
22/09/2024,Capesize,732,6537.742293
22/09/2024,VLOC,131,6718.10539
23/09/2024,Capesize,727,6520.947662
23/09/2024,VLOC,129,6746.303226
24/09/2024,Capesize,730,6543.337459
24/09/2024,VLOC,128,6786.449822
25/09/2024,Capesize,726,6502.90536
25/09/2024,VLOC,128,6808.262036
26/09/2024,Capesize,722,6590.409992
26/09/2024,VLOC,128,6805.512117
27/09/2024,Capesize,720,6656.659878
27/09/2024,VLOC,127,6754.088178
28/09/2024,Capesize,715,6641.300474
28/09/2024,VLOC,129,6774.693358
29/09/2024,Capesize,720,6607.729422
29/09/2024,VLOC,129,6712.370855
30/09/2024,Capesize,723,6630.507368
30/09/2024,VLOC,130,6786.300852
01/10/2024,Capesize,720,6543.340551
01/10/2024,VLOC,129,6708.05267
02/10/2024,Capesize,718,6499.825985
02/10/2024,VLOC,131,6766.52368
03/10/2024,Capesize,718,6493.114276
03/10/2024,VLOC,128,6769.580298
04/10/2024,Capesize,721,6521.495619
04/10/2024,VLOC,130,6817.093378
05/10/2024,Capesize,725,6444.029133
05/10/2024,VLOC,132,6876.623185
06/10/2024,Capesize,729,6411.728537
06/10/2024,VLOC,132,6830.549328
07/10/2024,Capesize,727,6436.183629
07/10/2024,VLOC,130,6797.570881
08/10/2024,Capesize,738,6395.623491
08/10/2024,VLOC,129,6716.343639
09/10/2024,Capesize,746,6332.010439
09/10/2024,VLOC,130,6764.313429
10/10/2024,Capesize,744,6228.416108
10/10/2024,VLOC,127,6756.123242
11/10/2024,Capesize,749,6210.006245
11/10/2024,VLOC,125,6773.287132
12/10/2024,Capesize,753,6221.79285
12/10/2024,VLOC,126,6714.419424
13/10/2024,Capesize,764,6222.208944
